Manual_ID,project_name,createTime,publishTime,capitalSourceName,digest,fdid,Tender_type,project_url
5681,"Procurement of 0623-2340J1110189 High voltage liner dynamic and static test equipment project of Zhuzhou CRRC Times Semiconductor Co., LTD(1)",2023-08-31,2023-08-31,Currency,"0623-2340J1110189,High voltage liner dynamic and static test equipment project of Zhuzhou CRRC Times Semiconductor Co., LTD",ff808081870df1e9018a49fa51052ce8,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49fa51052ce8.html
5682,Procurement of 4997-234hsy202305 3 d seismic data acquisition system(1),2023-08-31,2023-08-31,Currency,"4997-234hsy202305,3 d seismic data acquisition system",ff808081870df1e9018a49f2fc8b25ab,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49f2fc8b25ab.html
5683,Procurement of 0729-234OIT571903 Dielectric film deposition system(1),2023-08-31,2023-08-31,Currency,"0729-234OIT571903, Dielectric film deposition system",ff808081870df1e9018a49f222fa24bb,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49f222fa24bb.html
5684,Procurement of 0712-234022303089 Regulating Valve 4 Sets for Sinopec Anqing Petrochemical Company(1),2023-08-31,2023-08-31,Currency,"0712-234022303089,Regulating Valve 4 Sets for Sinopec Anqing Petrochemical Company",ff808081870df1e9018a49f222fa24c3,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49f222fa24c3.html
5685,Procurement of 0768-2340CSIMC045/02 Chengdu Rongsheng Recombinant Coagulation Factor Production Workshop Project(1),2023-08-31,2023-08-31,Currency,"0768-2340CSIMC045/02,Chengdu Rongsheng Recombinant Coagulation Factor Production Workshop Project",ff808081870df1e9018a49ce53cd0206,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49ce53cd0206.html
5686,Procurement of 0768-2340CSIMC045/01 Chengdu Rongsheng Recombinant Coagulation Factor Production Workshop Project(1),2023-08-31,2023-08-31,Currency,"0768-2340CSIMC045/01,Chengdu Rongsheng Recombinant Coagulation Factor Production Workshop Project",ff808081870df1e9018a49cc97ea0040,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49cc97ea0040.html
5687," Procurement of 0623-2340J1110187 Zhuzhou CRRC Times Semiconductor Co., LTD. Crimping subunit dynamic test equipment project(1)",2023-08-31,2023-08-31,Currency,"0623-2340J1110187,Zhuzhou CRRC Times Semiconductor Co., LTD. Crimping subunit dynamic test equipment project",ff808081870df1e9018a49c353fc773e,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49c353fc773e.html
5688,Procurement of 0720-2340zbzx0174 800HT Tubes Etc for 600KTA SM Unit for PetroChina Jilin Petrochemical Company(1),2023-08-31,2023-08-31,Currency,"0720-2340zbzx0174,800HT Tubes Etc for 600KTA SM Unit for PetroChina Jilin Petrochemical Company",ff808081870df1e9018a49a9bdeb5e4c,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49a9bdeb5e4c.html
5689,Procurement of 0730-234011020169/02 Optical angle detector(2),2023-08-31,2023-08-31,Currency,"0730-234011020169/02,Optical angle detector",ff808081870df1e9018a49a7f5945c67,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49a7f5945c67.html
5690,Procurement of 0664-2340SUMECF99 More than 8 inches of silicon carbide wire cutting machine(2),2023-08-31,2023-08-31,Currency,"0664-2340SUMECF99,More than 8 inches of silicon carbide wire cutting machine",ff808081870df1e9018a4993cba24892,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4993cba24892.html
5691,Procurement of 0811-234DSITC1840 Extracorporeal shock wave cardiovascular treatment system(2),2023-08-31,2023-08-31,Currency,"0811-234DSITC1840,Extracorporeal shock wave cardiovascular treatment system",ff808081870df1e9018a4991f0ef46c0,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4991f0ef46c0.html
5692,"Procurement of 3230-234000110022 Lanzhou Biological Products Research Institute Co., Ltd.Industrial-grade balance procurement project(2)",2023-08-31,2023-08-31,Currency,"3230-234000110022,Lanzhou Biological Products Research Institute Co., Ltd.Industrial-grade balance procurement project",ff808081870df1e9018a498aa6043fa8,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a498aa6043fa8.html
5693,Procurement of 0747-2340SCCZQ018 SAMC Clearance and step measuring device ICB(1),2023-08-31,2023-08-31,Currency,"0747-2340SCCZQ018,SAMC Clearance and step measuring device ICB",ff808081870df1e9018a498280e8375f,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a498280e8375f.html
5694,"Procurement of c102-224JQ05ylsb1/12 In 2021 and 2022, the unit price of military hospitals will be over 2 million medical equipment(5)",2023-08-31,2023-08-31,Currency,"c102-224JQ05ylsb1/12,In 2021 and 2022, the unit price of military hospitals will be over 2 million medical equipment",ff808081870df1e9018a4976cc962ba9,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4976cc962ba9.html
5695,Procurement of 1708-23410460075B/01 2023 Provincial Financial Assistance Fund Project for East West Cooperation (Construction Project of Stroke Center and Endoscopy Center of Pengshui County (4),2023-08-31,2023-08-31,Currency,"1708-23410460075B/01,2023 Provincial Financial Assistance Fund Project for East West Cooperation (Construction Project of Stroke Center ",ff808081870df1e9018a49628ef917ec,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49628ef917ec.html
5696,Procurement of 0618-234TC230A09H Fully automatic wire welding machine(1),2023-08-31,2023-08-31,Currency,"0618-234TC230A09H, Fully automatic wire welding machine",ff808081870df1e9018a49628ef817e3,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49628ef817e3.html
5697,Procurement of 1708-23410460075B/02 2023 Provincial Financial Assistance Fund Project for East West Cooperation (Construction Project of Stroke Center and Endoscopy Center of Pengshui County (4),2023-08-31,2023-08-31,Currency,"1708-23410460075B/02,2023 Provincial Financial Assistance Fund Project for East West Cooperation (Construction Project of Stroke Center ",ff808081870df1e9018a4960ca6f1604,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4960ca6f1604.html
5698,Procurement of 0768-2340CSIMC045/03 Chengdu Rongsheng Recombinant Coagulation Factor Production Workshop Project(1),2023-08-31,2023-08-31,Currency,"0768-2340CSIMC045/03,Chengdu Rongsheng Recombinant Coagulation Factor Production Workshop Project",ff808081870df1e9018a495bf3f41186,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a495bf3f41186.html
5699,Procurement of 0819-234002300007/02 Cardiac 3D electrophysiological mapping system(1),2023-08-31,2023-08-31,Currency,"0819-234002300007/02,Cardiac 3D electrophysiological mapping system",ff808081870df1e9018a4955a84f0b19,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4955a84f0b19.html
5700,"Procurement of c102-224JQ05ylsb1/05 In 2021 and 2022, the unit price of military hospitals will be over 2 million medical equipment(5)",2023-08-31,2023-08-31,Currency,"c102-224JQ05ylsb1/05,In 2021 and 2022, the unit price of military hospitals will be over 2 million medical equipment",ff808081870df1e9018a4955a84f0b21,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4955a84f0b21.html
5701,Procurement of 0819-234002300007/01 Dialysis water treatment unit(1),2023-08-31,2023-08-31,Currency,"0819-234002300007/01,Dialysis water treatment unit",ff808081870df1e9018a49543b520937,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49543b520937.html
5702,Procurement of 0768-2340CSIMC048 Chengdu Rongsheng Production Equipment Procurement Project(1),2023-08-31,2023-08-31,Currency,"0768-2340CSIMC048,Chengdu Rongsheng Production Equipment Procurement Project",ff808081870df1e9018a49543b53093e,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49543b53093e.html
5703,Procurement of c102-214JQ05ylsb1/02 Hospital medical equipment (medical imaging class)(11),2023-08-31,2023-08-31,Currency,"c102-214JQ05ylsb1/02,Hospital medical equipment (medical imaging class)",ff808081870df1e9018a494c584501d8,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a494c584501d8.html
5704,Procurement of 0716-234000023210/04 Piping Materials (Concentrator Plant) Procurement for the Kinsevere Expansion Project(1),2023-08-31,2023-08-31,Currency,"0716-234000023210/04,Piping Materials (Concentrator Plant) Procurement for the Kinsevere Expansion Project",ff808081870df1e9018a494c584501df,Evaluation Results,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a494c584501df.html
5705,Procurement of c102-214JQ05ylsb1/01 Hospital medical equipment (medical imaging class)(12),2023-08-31,2023-08-31,Currency,"c102-214JQ05ylsb1/01,Hospital medical equipment (medical imaging class)",ff808081870df1e9018a4948bdfe7e35,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4948bdfe7e35.html
5706,Procurement of c102-214lb05ylsb4/11 2020 army hospital medical equipment (medical imaging class)(13),2023-08-31,2023-08-31,Currency,"c102-214lb05ylsb4/11,2020 army hospital medical equipment (medical imaging class)",ff808081870df1e9018a49417b2c76f2,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a49417b2c76f2.html
5707,Procurement of 3807-234KRJDEY012 The Second Hospital of Jilin University glaucoma laser treatment system procurement project(1),2023-08-31,2023-08-31,Currency,"3807-234KRJDEY012,The Second Hospital of Jilin University glaucoma laser treatment system procurement project",ff808081870df1e9018a493f99d4751e,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a493f99d4751e.html
5708,Procurement of 3109-234Z20233067 Purchase Project of Time-Resolved In-Situ Field-Responsive Complex Component Gas Synergistic Removal Monitor of Shanghai University(1),2023-08-31,2023-08-31,Currency,"3109-234Z20233067,Purchase Project of Time-Resolved In-Situ Field-Responsive Complex Component Gas Synergistic Removal Monitor of Shanghai University",ff808081870df1e9018a493db3827342,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a493db3827342.html
5709,Procurement of c102-214lb05ylsb4/05 2020 army hospital medical equipment (medical imaging class)(16),2023-08-31,2023-08-31,Currency,"c102-214lb05ylsb4/05,2020 army hospital medical equipment (medical imaging class)",ff808081870df1e9018a493db382734a,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a493db382734a.html
5710,Procurement of c102-214lb05ylsb4/05 2020 army hospital medical equipment (medical imaging class)(15),2023-08-31,2023-08-31,Currency,"c102-214lb05ylsb4/05,2020 army hospital medical equipment (medical imaging class)",ff808081870df1e9018a493bfbc47169,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a493bfbc47169.html
5711,Procurement of 0773-2341JLHW0076 Liaoyuan Second People's Hospital Ultrasound Diagnosis System Procurement Project(1),2023-08-31,2023-08-31,Currency,"0773-2341JLHW0076,Liaoyuan Second People's Hospital Ultrasound Diagnosis System Procurement Project",ff808081870df1e9018a4934cc926a3e,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4934cc926a3e.html
5712,"Procurement of 4197-214GZZCGOV04/223 Guangzhou Govisionox Technology Co., Ltd. G6 Flexible AMOLED Production Line Project(1)",2023-08-31,2023-08-31,Currency,"4197-214GZZCGOV04/223,Guangzhou Govisionox Technology Co., Ltd. G6 Flexible AMOLED Production Line Project",ff808081870df1e9018a492d7140631c,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a492d7140631c.html
5713,"Procurement of 0618-234TC230T01C Metal cluster atomic precision processing and preparation system of Dalian Institute of Chemical Physics, Chinese Academy of Sciences(1)",2023-08-31,2023-08-31,Currency,"0618-234TC230T01C,Metal cluster atomic precision processing and preparation system of Dalian Institute of Chemical Physics, Chinese Academy of Sciences",ff808081870df1e9018a492a7843605c,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a492a7843605c.html
5714,Procurement of 0720-2340zbzx0193 PetroChina Guangxi Petrochemical Company 400000 tons/year full density polyethylene plant Particle Screener(1),2023-08-31,2023-08-31,Currency,"0720-2340zbzx0193,PetroChina Guangxi Petrochemical Company 400000 tons/year full density polyethylene plant Particle Screener",ff808081870df1e9018a4906c43a3d80,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4906c43a3d80.html
5715,Procurement of 0701-234208070107 HIL system procurement for (expected) functional safety scenarios Procurement-3(1),2023-08-31,2023-08-31,Currency,"0701-234208070107,HIL system procurement for (expected) functional safety scenarios Procurement-3",ff808081870df1e9018a48bafec27462,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a48bafec27462.html
5716,Procurement of 4197-214BOECQ0001/382 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(2),2023-08-30,2023-08-30,Currency,"4197-214BOECQ0001/382,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project",ff808081870df1e9018a46b9738506be,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a46b9738506be.html
5717,Procurement of 0747-2340SCCZX231 International Competitive Bidding Procurement of Sampler for Sinochem Quanzhou 260 KMTA Acrylonitrile Project(Package 1)(2),2023-08-30,2023-08-30,Currency,"0747-2340SCCZX231,International Competitive Bidding Procurement of Sampler for Sinochem Quanzhou 260 KMTA Acrylonitrile Project(Package 1)",ff808081870df1e9018a468e38785d30,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a468e38785d30.html
5718,Procurement of 0720-2340zbzx0165 Five layer co extrusion FFS film bag blow molding film machine sieve(1),2023-08-30,2023-08-30,Currency,"0720-2340zbzx0165,Five layer co extrusion FFS film bag blow molding film machine sieve",ff808081870df1e9018a465b199d2bd8,Evaluation Results,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a465b199d2bd8.html
5719,Procurement of 0736-234020230134 Indoor and outdoor noise testing system(1),2023-08-30,2023-08-30,Currency,"0736-234020230134,Indoor and outdoor noise testing system",ff808081870df1e9018a4626c4c67956,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4626c4c67956.html
5720,Procurement of 0712-234022303090 Special Regulating Valve 2 Sets for Sinopec Zhenhai Refining & Chemical Company(1),2023-08-30,2023-08-30,Currency,"0712-234022303090,Special Regulating Valve 2 Sets for Sinopec Zhenhai Refining & Chemical Company",ff808081870df1e9018a4626c4c6795e,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4626c4c6795e.html
5721,"Procurement of 0736-234020230137 Vehicle Abnormal Noise, Vibration and Noise Testing System(1)",2023-08-30,2023-08-30,Currency,"0736-234020230137,Vehicle Abnormal Noise, Vibration and Noise Testing System",ff808081870df1e9018a4626c4c6794e,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4626c4c6794e.html
5722,Procurement of 4197-234BOEM30001/34 BOE High-end Module Project(2),2023-08-30,2023-08-30,Currency,"4197-234BOEM30001/34,BOE High-end Module Project",ff808081870df1e9018a4620c86b7300,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4620c86b7300.html
5723,Procurement of 0679-234DFXYDA051 Single-axis hybrid power laboratory test equipment(1),2023-08-30,2023-08-30,Currency,"0679-234DFXYDA051,Single-axis hybrid power laboratory test equipment",ff808081870df1e9018a4620c86c7307,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a4620c86c7307.html
5724,Procurement of 4197-234BOEM30001/39 BOE High-end Module Project(2),2023-08-30,2023-08-30,Currency,"4197-234BOEM30001/39,BOE High-end Module Project",ff808081870df1e9018a461f032d7110,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a461f032d7110.html
5725,Procurement of 4197-234BOEM30001/39 BOE High-end Module Project(2),2023-08-30,2023-08-30,Currency,"4197-234BOEM30001/39,BOE High-end Module Project",ff808081870df1e9018a461edb767108,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a461edb767108.html
5726,Procurement of 4197-234BOEM30001/38 BOE High-end Module Project(2),2023-08-30,2023-08-30,Currency,"4197-234BOEM30001/38,BOE High-end Module Project",ff808081870df1e9018a461ccec76f3e,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202308/ff808081870df1e9018a461ccec76f3e.html
